,Entity,Regional Indicator,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
4154,Pakistan,Asia,2004,0.2887578470017299,0.39782526349707,0.1060515632009199,3.46187898712968,0.55786788447052,4.07527145974472,1.3397839006672
4155,Pakistan,Asia,2005,0.28895559788998,0.39824806553026,0.10672356733142,3.47127477069942,0.56404621930264,4.07358190320714,1.34350527878775
4156,Pakistan,Asia,2006,0.28914549016151,0.398699491742,0.1075912767964699,3.4801147495039904,0.56955514382349,4.0614818909364,1.35060103304781
4157,Pakistan,Asia,2007,0.2893571867279599,0.3992629712905799,0.10888163259936,3.4913182834561898,0.57546771803284,4.03605427384127,1.36191230995543
4158,Pakistan,Asia,2008,0.28958312750334,0.39988741281604,0.11023129163471,3.50357205377706,0.58182727624056,4.00518713688381,1.37431938598677
4159,Pakistan,Asia,2009,0.28980268798995,0.40050359575877,0.1118463886180999,3.51538904690403,0.5864034756979499,3.97893128836727,1.38466230134539
4160,Pakistan,Asia,2010,0.28998536293183,0.40102793246977,0.11321308583009,3.52517598657958,0.58960018004176,3.96146859946727,1.38975166239793
4161,Pakistan,Asia,2011,0.2900651334787399,0.40150836267348,0.11439306881707,3.5357595911326,0.5813538368913901,3.95624595645088,1.38998779653515
4162,Pakistan,Asia,2012,0.2900240711527,0.40200284491528,0.11576175096359,3.54942434160416,0.56029459396741,3.95920144771896,1.38856280409417
4163,Pakistan,Asia,2013,0.28992912477168,0.40248273263355,0.1167457319690099,3.56389598712492,0.5350711759799,3.96528604451038,1.38654760002147
4164,Pakistan,Asia,2014,0.28983230608091,0.40289887076034,0.11813314368416,3.57670075202355,0.5144799671585,3.9735365707489296,1.38493108687751
4165,Pakistan,Asia,2015,0.2897787281978,0.40319564841045,0.11961179604704,3.5853222784949104,0.50604229722884,3.9781665649147904,1.38466295101385
4166,Pakistan,Asia,2016,0.28945964434259,0.40302755954065,0.12175445030582,3.58758511633141,0.51293674359992,3.97410559459402,1.39659399201622
4167,Pakistan,Asia,2017,0.28921147054121,0.40283275676509,0.12388543754532,3.58923042303451,0.51894468557407,3.97490174475581,1.41008984296716
4168,Pakistan,Asia,2018,0.28942616944532,0.4029743622410099,0.12510366204606,3.59745069259576,0.5020351727072,4.01586495310274,1.4154513343161
4169,Pakistan,Asia,2019,0.2898047711906,0.40308385113212,0.12622619779221,3.6101828781819503,0.46243721808615,4.09688294555649,1.42091645624847
4200,Palestine,Asia,1990,0.25796017111095,0.8252971433953,0.13553986420219,5.66307210552165,0.38707969560107,6.5576801806967495,0.40677365911979
4201,Palestine,Asia,1991,0.25825836342524,0.8251571057245,0.13620709768374,5.66276877726637,0.3969077163087,6.539080938667011,0.40742590557291
4202,Palestine,Asia,1992,0.25856927361282,0.82507016274812,0.13712308189155,5.66323053111943,0.4051453330926,6.529932128911881,0.4081727789027
4203,Palestine,Asia,1993,0.25889338288645,0.82505252142024,0.1381949755787,5.66366579600938,0.41272714766109,6.52672982397534,0.40903101637461
4204,Palestine,Asia,1994,0.25920171273879,0.8250878344271999,0.13937764189172,5.66390692516668,0.4173820209926,6.52895461796891,0.40998391102774
4205,Palestine,Asia,1995,0.25947438542938,0.8251631335906701,0.1405472548261299,5.66346546578825,0.41908899658318,6.53439763334907,0.4110177173171599
4206,Palestine,Asia,1996,0.2598263499302,0.82540341524023,0.14244850537301,5.66462102030637,0.41862757998103,6.61949085342289,0.41245356366077
4207,Palestine,Asia,1997,0.26030491863994,0.82584980267906,0.14438869264872,5.66912629020686,0.41885855830996,6.811466849251089,0.41432459611815
4208,Palestine,Asia,1998,0.26080500753881,0.8263809200994,0.1472525593246,5.67497536754255,0.41865952511035,7.042657797114569,0.41625389539701
4209,Palestine,Asia,1999,0.26123235350831,0.8269230263431799,0.14907793474875,5.68123114721975,0.4187635670390099,7.242439783936399,0.4179077559264
4210,Palestine,Asia,2000,0.26147747308018,0.8273590317356401,0.15008306210659,5.686515571697,0.41867299516291,7.33472696243407,0.4188999828022
4211,Palestine,Asia,2001,0.26148664227226,0.82776227845882,0.1504825217527499,5.69386556958095,0.41961446520385,7.34981719843512,0.41913739130346
4212,Palestine,Asia,2002,0.26133144587401,0.82825239716584,0.150741144425,5.70579209602478,0.42018042193153,7.36129005584316,0.4189112871317
4213,Palestine,Asia,2003,0.26110939907923,0.8287950801540499,0.15112613373276,5.71900335864423,0.4205699996285399,7.36958797485234,0.41847543495895
4214,Palestine,Asia,2004,0.2608995000901,0.82931600621854,0.1508742328565299,5.731070780225791,0.4217739645291,7.369923396114069,0.41802812728173
4215,Palestine,Asia,2005,0.26080449907432,0.82981655286845,0.15125494926334,5.73971214254911,0.4232467767813,7.370874675756419,0.4178141986038799
4216,Palestine,Asia,2006,0.26072073704677,0.83031836954719,0.15151980947156,5.7471079789937605,0.42540491929256,7.36906146554762,0.41774469975795
4217,Palestine,Asia,2007,0.26059668549058,0.83101074624652,0.15207590733603,5.75744157530359,0.42942151875336,7.36713781255848,0.4176834338562
4218,Palestine,Asia,2008,0.26046246330283,0.8317339323088699,0.152858774929,5.76831338302211,0.43341501515682,7.36267738380825,0.4175301599338
4219,Palestine,Asia,2009,0.26038576751768,0.83245434117078,0.15350950400195,5.77924030739035,0.4371453309295199,7.3546835745434,0.41721326059971
4220,Palestine,Asia,2010,0.26043407021164,0.8330332458424899,0.15423109589691,5.7878897221015695,0.4387695605628999,7.341068567588841,0.41678316505692
4221,Palestine,Asia,2011,0.2606364404529599,0.8334940830591501,0.1554734825908,5.79726854756044,0.43972775435526,7.30291559647487,0.41561742854183
4222,Palestine,Asia,2012,0.26093455874731,0.8339330658744801,0.1575049890585,5.810087563356539,0.4402089078212,7.22831331617768,0.41345188407241
4223,Palestine,Asia,2013,0.26127630219257,0.8343388471287899,0.15953109673399,5.82318399826336,0.44059710062559,7.127399867079209,0.41092634714745
4224,Palestine,Asia,2014,0.2616210695797299,0.83473689753496,0.16179812080157,5.83478184338684,0.44017648191673,7.01155919545572,0.40865026527292
4225,Palestine,Asia,2015,0.26190724208266,0.83510204246751,0.1631633224911099,5.8423460247364005,0.44053798012476,6.891013911999449,0.40721049511025
4226,Palestine,Asia,2016,0.26249430291034,0.8354069395129801,0.16528495716317,5.84243350892837,0.4452265754954099,6.6897498154323,0.4061808286134599
